,Date,avg_temp,avg_rain,weather_main
212,2017-08-01,296.06120000000004,0.048,Clear
213,2017-08-02,296.2070416666666,0.012499999999999999,Clear
214,2017-08-03,295.58346153846156,0.08076923076923077,Mist
215,2017-08-04,295.23653846153843,0.13846153846153844,Rain
216,2017-08-05,291.5720833333333,0.049999999999999996,Clouds
217,2017-08-06,290.87416666666667,0.012499999999999999,Clear
218,2017-08-07,291.3765384615385,0.24230769230769228,Rain
219,2017-08-08,291.8242307692308,0.04615384615384615,Clear
220,2017-08-09,294.37399999999997,0.10800000000000001,Clear
221,2017-08-10,294.1333333333332,0.0,Clear
222,2017-08-11,294.42499999999995,0.049999999999999996,Clouds
223,2017-08-12,293.1885714285714,0.0642857142857143,Mist
224,2017-08-13,293.34375,0.0,Clear
225,2017-08-14,293.6820833333333,0.0,Clear
226,2017-08-15,294.03000000000003,0.049999999999999996,Clouds
227,2017-08-16,293.2623333333334,0.0,Clear
228,2017-08-17,292.67407407407416,0.16666666666666666,Clear
229,2017-08-18,295.02699999999993,0.09,Mist
230,2017-08-19,294.4175,0.049999999999999996,Clouds
231,2017-08-20,293.60375,0.012499999999999999,Clear
232,2017-08-21,296.00666666666666,0.0,Clear
233,2017-08-22,296.65730769230765,0.13846153846153844,Clouds
234,2017-08-23,291.6525,0.012499999999999999,Clear
235,2017-08-24,288.9858333333334,0.024999999999999998,Clear
236,2017-08-25,288.99166666666673,0.0,Clear
237,2017-08-26,289.2233333333333,0.0,Clear
238,2017-08-27,289.70875000000007,0.0,Clear
239,2017-08-28,291.24375000000003,0.0,Clear
240,2017-08-29,292.41875,0.0,Clouds
241,2017-08-30,291.38666666666666,0.0,Clear
242,2017-08-31,290.5336,0.06,Clouds
243,2017-09-01,285.6995833333333,0.0,Clear
244,2017-09-02,287.12791666666664,0.012499999999999999,Clear
245,2017-09-03,290.02129032258074,0.4548387096774195,Rain
246,2017-09-04,292.26919999999996,0.024,Clear
247,2017-09-05,290.8627,0.24000000000000002,Clear
248,2017-09-06,288.73588,0.10799999999999998,Clear
249,2017-09-07,288.1716666666667,0.1875,Clouds
250,2017-09-08,286.8158333333333,0.0,Clouds
251,2017-09-09,285.74791666666664,0.0,Clear
252,2017-09-10,286.4683333333334,0.0,Clear
253,2017-09-11,287.93874999999997,0.0,Clear
254,2017-09-12,289.18480000000005,0.0,Clear
255,2017-09-13,290.41240000000005,0.0,Clear
256,2017-09-14,293.0554166666667,0.0,Clear
257,2017-09-15,294.3566666666667,0.0,Haze
258,2017-09-16,293.52119999999996,0.0,Clear
259,2017-09-17,293.21653846153845,0.0,Clear
260,2017-09-18,293.83520000000004,0.0,Mist
261,2017-09-19,294.7553846153846,0.03461538461538462,Clouds
262,2017-09-20,294.06999999999994,0.0,Mist
263,2017-09-21,294.20124,0.0,Clear
264,2017-09-22,294.61833333333334,0.0,Clear
265,2017-09-23,295.71708333333333,0.0,Clear
266,2017-09-24,298.25624999999997,0.0,Clear
267,2017-09-25,298.2752,0.012,Clear
268,2017-09-26,297.8733333333333,0.0,Clear
269,2017-09-27,296.6979166666667,0.024999999999999998,Mist
270,2017-09-28,288.5481249999999,0.0,Clouds
271,2017-09-29,285.13928571428573,0.23571428571428574,Clear
272,2017-09-30,283.7355999999999,0.096,Clouds
273,2017-10-01,283.7058333333333,0.0,Clear
274,2017-10-02,285.9091666666667,0.0,Clear
275,2017-10-03,288.84225,0.0,Clear
276,2017-10-04,293.0244,0.132,Clouds
277,2017-10-05,289.1058333333333,0.0,Clear
278,2017-10-06,289.7950000000001,0.0625,Clouds
279,2017-10-07,291.74562499999996,0.14999999999999997,Clouds
280,2017-10-08,293.76640000000003,0.048,Clouds
281,2017-10-09,290.4406666666666,0.26999999999999996,Clouds
282,2017-10-10,289.8445833333333,0.0,Clear
283,2017-10-11,285.3264,0.16799999999999998,Rain
284,2017-10-12,283.56600000000003,0.07200000000000001,Clouds
285,2017-10-13,288.5540740740741,0.06666666666666667,Clouds
286,2017-10-14,288.7081333333333,0.18999999999999997,Mist
287,2017-10-15,290.3237142857142,0.2657142857142858,Rain
288,2017-10-16,281.1273958333333,0.0375,Clouds
289,2017-10-17,281.90125,0.0,Clear
290,2017-10-18,287.51562500000006,0.0,Clear
291,2017-10-19,288.44,0.0,Clear
292,2017-10-20,286.7366666666667,0.0,Clear
293,2017-10-21,286.88125,0.0,Clear
294,2017-10-22,288.1616666666667,0.0,Clear
295,2017-10-23,289.2154166666667,0.049999999999999996,Clouds
296,2017-10-24,287.9918518518519,0.21111111111111108,Rain
297,2017-10-25,283.0570833333333,0.08750000000000001,Clouds
298,2017-10-26,279.9045833333333,0.0,Clouds
299,2017-10-27,281.22583333333336,0.0,Clear
300,2017-10-28,283.4096428571428,0.1714285714285714,Rain
301,2017-10-29,278.8670833333333,0.049999999999999996,Clouds
302,2017-10-30,280.14879999999994,0.084,Clouds
303,2017-10-31,279.10875,0.08750000000000001,Clouds
304,2017-11-01,278.15624999999994,0.0625,Clouds
305,2017-11-02,282.6311627906977,0.2720930232558141,Rain
306,2017-11-03,284.42851851851844,0.1333333333333333,Clouds
307,2017-11-04,277.3120833333333,0.0,Clouds
308,2017-11-05,282.9365957446808,0.45957446808510677,Rain
309,2017-11-06,283.7606666666665,0.11999999999999997,Clouds
310,2017-11-07,277.82291666666663,0.0,Clouds
311,2017-11-08,276.94374999999997,0.0,Clear
312,2017-11-09,276.5641666666667,0.0375,Clouds
313,2017-11-10,269.34629629629626,0.06666666666666667,Snow
314,2017-11-11,268.395,0.0,Clear
315,2017-11-12,275.0232,0.048,Clouds
316,2017-11-13,276.4803125,0.15937499999999996,Rain
317,2017-11-14,277.5608333333333,0.0,Clouds
318,2017-11-15,276.87708333333325,0.0,Clouds
319,2017-11-16,279.5407407407408,0.22222222222222215,Rain
320,2017-11-17,273.3247999999999,0.048,Clouds
321,2017-11-18,278.375945945946,0.25135135135135134,Rain
322,2017-11-19,277.0888571428571,0.2571428571428572,Rain
323,2017-11-20,273.72249999999997,0.0,Clouds
324,2017-11-21,280.04625,0.0,Clear
325,2017-11-22,275.19571428571425,0.2892857142857143,Snow
326,2017-11-23,273.27916666666664,0.0,Clouds
327,2017-11-24,277.79624999999993,0.0,Clouds
328,2017-11-25,281.3220833333333,0.125,Clouds
329,2017-11-26,274.92,0.09599999999999997,Clouds
330,2017-11-27,275.1945833333333,0.0,Clouds
331,2017-11-28,277.58279166666665,0.0,Clear
332,2017-11-29,281.21166666666664,0.0,Clouds
333,2017-11-30,275.46346153846156,0.0923076923076923,Clear
334,2017-12-01,278.32916666666665,0.012499999999999999,Clouds
335,2017-12-02,275.6479166666666,0.0,Clouds
336,2017-12-03,276.1007692307691,0.0,Mist
337,2017-12-04,275.74741935483877,0.0,Mist
338,2017-12-05,281.2173166666666,0.22,Rain
339,2017-12-06,274.5979166666667,0.0,Clouds
340,2017-12-07,273.2953846153846,0.13846153846153844,Clouds
