,Date,Time,temp,weather_main,rain_1h,rain_3h,rain_24h,rain_today
43551,2017-06-30,00:00:00,297.54,Rain,0.3,,,
43552,2017-06-30,01:00:00,296.39,Clouds,,,,
43553,2017-06-30,02:00:00,295.61,Clouds,,,,
43554,2017-06-30,03:00:00,294.66,Clear,,,,
43555,2017-06-30,04:00:00,293.92,Clear,,,,
43556,2017-06-30,05:00:00,293.43,Clear,,,,
43557,2017-06-30,06:00:00,292.66,Clouds,,,,
43558,2017-06-30,07:00:00,291.64,Clouds,,,,
43559,2017-06-30,08:00:00,291.51,Mist,,,,
43560,2017-06-30,09:00:00,291.4,Mist,,,,
43561,2017-06-30,10:00:00,291.72,Mist,0.3,,,
43562,2017-06-30,10:00:00,291.72,Rain,0.3,,,
43563,2017-06-30,11:00:00,291.89,Rain,0.9,,,
43564,2017-06-30,11:00:00,291.89,Mist,0.9,,,
43565,2017-06-30,12:00:00,292.76,Fog,0.3,,,
43566,2017-06-30,12:00:00,292.76,Rain,0.3,,,
43567,2017-06-30,12:00:00,292.76,Mist,0.3,,,
43568,2017-06-30,13:00:00,292.99,Rain,0.3,,,
43569,2017-06-30,13:00:00,292.99,Fog,0.3,,,
43570,2017-06-30,13:00:00,292.99,Mist,0.3,,,
43571,2017-06-30,14:00:00,292.78,Mist,0.3,,,
43572,2017-06-30,14:00:00,292.78,Rain,0.3,,,
43573,2017-06-30,15:00:00,293.19,Mist,,,,
43574,2017-06-30,16:00:00,294.15,Mist,,,,
43575,2017-06-30,17:00:00,294.58,Rain,0.9,,,
43576,2017-06-30,18:00:00,295.78,Clouds,,,,
43577,2017-06-30,19:00:00,296.98,Clouds,,,,
43578,2017-06-30,20:00:00,298.18,Clear,,,,
43579,2017-06-30,21:00:00,298.78,Clear,,,,
43580,2017-06-30,22:00:00,298.78,Clouds,,,,
43581,2017-06-30,23:00:00,298.58,Clear,,,,
43582,2017-07-01,00:00:00,297.58,Clouds,,,,
43583,2017-07-01,01:00:00,297.17,Clouds,,,,
43584,2017-07-01,02:00:00,296.37,Haze,,,,
43585,2017-07-01,03:00:00,295.42,Clouds,,,,
43586,2017-07-01,04:00:00,294.88,Rain,0.3,,,
43587,2017-07-01,05:00:00,293.95,Rain,0.3,,,
43588,2017-07-01,06:00:00,293.27,Rain,0.3,,,
43589,2017-07-01,06:00:00,293.27,Mist,0.3,,,
43590,2017-07-01,07:00:00,292.4,Mist,,,,
43591,2017-07-01,08:00:00,292.44,Mist,0.9,,,
43592,2017-07-01,08:00:00,292.44,Rain,0.9,,,
43593,2017-07-01,09:00:00,292.66,Mist,,,,
43594,2017-07-01,10:00:00,292.22,Mist,,,,
43595,2017-07-01,11:00:00,292.13,Mist,,,,
43596,2017-07-01,12:00:00,292.37,Mist,,,,
43597,2017-07-01,13:00:00,293.37,Mist,0.3,,,
43598,2017-07-01,13:00:00,293.37,Rain,0.3,,,
43599,2017-07-01,14:00:00,293.76,Rain,0.3,,,
43600,2017-07-01,15:00:00,294.82,Rain,0.9,,,
43601,2017-07-01,16:00:00,295.17,Clouds,,,,
43602,2017-07-01,17:00:00,296.19,Clouds,,,,
43603,2017-07-01,18:00:00,296.97,Clouds,,,,
43604,2017-07-01,19:00:00,297.37,Clouds,,,,
43605,2017-07-01,20:00:00,296.33,Thunderstorm,0.3,,,
43606,2017-07-01,20:00:00,296.33,Rain,0.3,,,
43607,2017-07-01,21:00:00,294.61,Rain,0.3,,,
43608,2017-07-01,22:00:00,293.77,Clouds,,,,
43609,2017-07-01,23:00:00,293.79,Clouds,,,,
43610,2017-07-02,00:00:00,294.58,Clear,,,,
43611,2017-07-02,01:00:00,294.58,Clear,,,,
43612,2017-07-02,02:00:00,293.19,Clouds,,,,
43613,2017-07-02,03:00:00,292.16,Clouds,,,,
43614,2017-07-02,04:00:00,291.88,Clear,,,,
43615,2017-07-02,05:00:00,291.13,Clear,,,,
43616,2017-07-02,06:00:00,290.15,Clear,,,,
43617,2017-07-02,07:00:00,289.13,Clear,,,,
43618,2017-07-02,08:00:00,288.41,Clear,,,,
43619,2017-07-02,09:00:00,287.66,Clear,,,,
43620,2017-07-02,10:00:00,287.7163438,Clear,,0.0,,
43621,2017-07-02,11:00:00,288.4556563,Clear,,0.0,,
43622,2017-07-02,12:00:00,290.9765938,Clear,,0.0,,
43623,2017-07-02,13:00:00,291.41900000000004,Clear,,0.0,,
43624,2017-07-02,14:00:00,293.643,Clear,,,,
43625,2017-07-02,15:00:00,293.2,Clouds,,,,
43626,2017-07-02,16:00:00,294.59,Clouds,,,,
43627,2017-07-02,17:00:00,295.59,Clear,,,,
43628,2017-07-02,18:00:00,296.2,Rain,0.3,,,
43629,2017-07-02,19:00:00,296.42,Thunderstorm,0.3,,,
43630,2017-07-02,19:00:00,296.42,Rain,0.3,,,
43631,2017-07-02,20:00:00,297.41,Clouds,,,,
43632,2017-07-02,21:00:00,297.98,Clouds,,,,
43633,2017-07-02,22:00:00,300.15,Clouds,,,,
43634,2017-07-02,23:00:00,298.77,Clouds,,,,
43635,2017-07-03,00:00:00,296.63,Thunderstorm,,,,
43636,2017-07-03,01:00:00,294.63,Thunderstorm,,,,
43637,2017-07-03,02:00:00,293.38,Clouds,,,,
43638,2017-07-03,03:00:00,291.86,Clouds,,,,
43639,2017-07-03,04:00:00,291.62,Clear,,,,
43640,2017-07-03,05:00:00,291.13,Clouds,,,,
43641,2017-07-03,06:00:00,289.64,Clouds,,,,
43642,2017-07-03,07:00:00,289.38,Clouds,,,,
43643,2017-07-03,08:00:00,289.84,Clouds,,,,
43644,2017-07-03,09:00:00,288.85,Clear,,,,
43645,2017-07-03,10:00:00,287.87,Clear,,,,
43646,2017-07-03,11:00:00,288.13,Clear,,,,
43647,2017-07-03,12:00:00,289.59,Clear,,,,
43648,2017-07-03,13:00:00,290.8,Clear,,,,
43649,2017-07-03,14:00:00,293.17,Clear,,,,
43650,2017-07-03,15:00:00,294.15,Clear,,,,
43651,2017-07-03,16:00:00,294.59,Clear,,,,
43652,2017-07-03,17:00:00,294.77,Clear,,,,
43653,2017-07-03,18:00:00,295.58,Clear,,,,
43654,2017-07-03,19:00:00,295.97,Clear,,,,
43655,2017-07-03,20:00:00,296.77,Clear,,,,
43656,2017-07-03,21:00:00,297.16,Clear,,,,
43657,2017-07-03,22:00:00,296.16,Clouds,,,,
43658,2017-07-03,23:00:00,296.37,Clear,,,,
43659,2017-07-04,00:00:00,295.98,Clouds,,,,
43660,2017-07-04,01:00:00,295.38,Clouds,,,,
43661,2017-07-04,02:00:00,293.76,Clouds,,,,
43662,2017-07-04,03:00:00,293.12,Clouds,,,,
43663,2017-07-04,04:00:00,291.88,Clouds,,,,
43664,2017-07-04,05:00:00,290.86,Clouds,,,,
43665,2017-07-04,06:00:00,290.12,Clear,,,,
43666,2017-07-04,07:00:00,289.63,Clouds,,,,
43667,2017-07-04,08:00:00,289.14,Clear,,,,
43668,2017-07-04,09:00:00,288.63,Clear,,,,
43669,2017-07-04,10:00:00,288.63,Clear,,,,
43670,2017-07-04,11:00:00,288.63,Clear,,,,
43671,2017-07-04,12:00:00,290.34,Clear,,,,
43672,2017-07-04,13:00:00,292.15,Clear,,,,
43673,2017-07-04,14:00:00,293.16,Clear,,,,
43674,2017-07-04,15:00:00,294.76,Clear,,,,
43675,2017-07-04,16:00:00,295.56,Clear,,,,
43676,2017-07-04,17:00:00,295.37,Clouds,,,,
43677,2017-07-04,18:00:00,296.35,Clear,,,,
43678,2017-07-04,19:00:00,297.15,Clouds,,,,
43679,2017-07-04,20:00:00,297.56,Clear,,,,
43680,2017-07-04,21:00:00,298.15,Clouds,,,,
43681,2017-07-04,22:00:00,298.15,Clouds,,,,
43682,2017-07-04,23:00:00,297.18,Clear,,,,
43683,2017-07-05,00:00:00,296.77,Clear,,,,
43684,2017-07-05,01:00:00,296.15,Clouds,,,,
43685,2017-07-05,02:00:00,293.56,Haze,,,,
43686,2017-07-05,03:00:00,293.63,Haze,,,,
43687,2017-07-05,04:00:00,291.61,Clear,,,,
43688,2017-07-05,05:00:00,291.34,Clear,,,,
43689,2017-07-05,06:00:00,289.6,Haze,,,,
43690,2017-07-05,07:00:00,289.85,Clear,,,,
43691,2017-07-05,08:00:00,289.11,Clear,,,,
43692,2017-07-05,09:00:00,287.87,Clear,,,,
43693,2017-07-05,10:00:00,287.62,Clear,,,,
43694,2017-07-05,11:00:00,287.86,Clear,,,,
43695,2017-07-05,12:00:00,289.32,Clear,,,,
43696,2017-07-05,13:00:00,293.15,Clear,,,,
43697,2017-07-05,14:00:00,294.75,Clear,,,,
43698,2017-07-05,15:00:00,296.36,Clear,,,,
43699,2017-07-05,16:00:00,296.98,Clear,,,,
43700,2017-07-05,17:00:00,297.59,Clear,,,,
43701,2017-07-05,18:00:00,297.78,Clear,,,,
43702,2017-07-05,19:00:00,298.17,Clear,,,,
43703,2017-07-05,20:00:00,298.36,Clear,,,,
43704,2017-07-05,21:00:00,298.56,Clouds,,,,
43705,2017-07-05,22:00:00,298.56,Clear,,,,
43706,2017-07-05,23:00:00,298.17,Clear,,,,
43707,2017-07-06,00:00:00,298.15,Clouds,,,,
43708,2017-07-06,01:00:00,296.38,Clear,,,,
43709,2017-07-06,02:00:00,294.75,Clear,,,,
43710,2017-07-06,03:00:00,293.89,Clear,,,,
43711,2017-07-06,04:00:00,292.85,Clear,,,,
43712,2017-07-06,05:00:00,291.85,Clear,,,,
43713,2017-07-06,06:00:00,291.11,Clear,,,,
43714,2017-07-06,07:00:00,289.82,Haze,,,,
43715,2017-07-06,08:00:00,290.08,Haze,,,,
43716,2017-07-06,09:00:00,289.35,Clear,,,,
43717,2017-07-06,10:00:00,288.84,Clear,,,,
43718,2017-07-06,11:00:00,289.11,Haze,,,,
43719,2017-07-06,12:00:00,290.94,Clear,,,,
43720,2017-07-06,13:00:00,293.36,Clear,,,,
43721,2017-07-06,14:00:00,295.77,Clear,,,,
43722,2017-07-06,15:00:00,297.37,Clear,,,,
43723,2017-07-06,16:00:00,298.18,Clear,,,,
43724,2017-07-06,17:00:00,298.39,Clear,,,,
43725,2017-07-06,18:00:00,299.34,Clear,,,,
43726,2017-07-06,19:00:00,300.15,Clear,,,,
43727,2017-07-06,20:00:00,300.95,Clear,,,,
43728,2017-07-06,21:00:00,301.95,Clear,,,,
43729,2017-07-06,22:00:00,301.95,Clear,,,,
43730,2017-07-06,23:00:00,301.54,Clear,,,,
43731,2017-07-07,00:00:00,299.96,Clear,,,,
43732,2017-07-07,01:00:00,298.96,Clouds,,,,
43733,2017-07-07,02:00:00,297.54,Clear,,,,
43734,2017-07-07,03:00:00,296.64,Clear,,,,
43735,2017-07-07,04:00:00,294.9,Clear,,,,
43736,2017-07-07,05:00:00,294.63,Clear,,,,
43737,2017-07-07,06:00:00,294.14,Clear,,,,
43738,2017-07-07,07:00:00,293.37,Clouds,,,,
43739,2017-07-07,08:00:00,293.88,Clouds,,,,
43740,2017-07-07,09:00:00,292.88,Clouds,,,,
43741,2017-07-07,10:00:00,293.12,Clouds,,,,
43742,2017-07-07,11:00:00,292.89,Clouds,,,,
43743,2017-07-07,12:00:00,293.74,Rain,0.3,,,
43744,2017-07-07,13:00:00,294.55,Clouds,,,,
43745,2017-07-07,14:00:00,296.16,Clear,,,,
43746,2017-07-07,15:00:00,296.96,Clouds,,,,
43747,2017-07-07,16:00:00,297.18,Clouds,,,,
43748,2017-07-07,17:00:00,298.15,Clouds,,,,
43749,2017-07-07,18:00:00,297.2,Clouds,,,,
43750,2017-07-07,19:00:00,298.78,Clouds,,,,
43751,2017-07-07,20:00:00,299.37,Clouds,,,,
43752,2017-07-07,21:00:00,299.94,Clouds,,,,
43753,2017-07-07,22:00:00,299.75,Clouds,,,,
43754,2017-07-07,23:00:00,298.81,Thunderstorm,0.9,,,
43755,2017-07-07,23:00:00,298.81,Rain,0.9,,,
43756,2017-07-08,00:00:00,297.01,Thunderstorm,0.3,,,
43757,2017-07-08,00:00:00,297.01,Rain,0.3,,,
43758,2017-07-08,00:00:00,297.01,Mist,0.3,,,
43759,2017-07-08,01:00:00,294.8,Thunderstorm,,,,
43760,2017-07-08,01:00:00,294.8,Mist,,,,
43761,2017-07-08,02:00:00,294.59,Thunderstorm,,,,
43762,2017-07-08,03:00:00,293.87,Mist,,,,
43763,2017-07-08,04:00:00,293.92,Thunderstorm,,,,
43764,2017-07-08,05:00:00,292.89,Clear,,,,
43765,2017-07-08,06:00:00,292.38,Clouds,,,,
43766,2017-07-08,07:00:00,292.12,Clouds,,,,
43767,2017-07-08,08:00:00,292.39,Clouds,,,,
43768,2017-07-08,09:00:00,292.11,Clouds,,,,
43769,2017-07-08,10:00:00,291.64,Clouds,,,,
43770,2017-07-08,11:00:00,291.14,Clouds,,,,
43771,2017-07-08,12:00:00,291.15,Clouds,,,,
43772,2017-07-08,13:00:00,291.16,Clouds,,,,
43773,2017-07-08,14:00:00,292.55,Clouds,,,,
43774,2017-07-08,15:00:00,293.55,Clouds,,,,
43775,2017-07-08,16:00:00,293.94,Clouds,,,,
43776,2017-07-08,17:00:00,294.75,Clouds,,,,
43777,2017-07-08,18:00:00,295.55,Clear,,,,
43778,2017-07-08,19:00:00,295.96,Clear,,,,
43779,2017-07-08,20:00:00,296.15,Clear,,,,
43780,2017-07-08,21:00:00,296.34,Clear,,,,
43781,2017-07-08,22:00:00,296.75,Clear,,,,
43782,2017-07-08,23:00:00,296.34,Clear,,,,
43783,2017-07-09,00:00:00,296.12,Clouds,,,,
43784,2017-07-09,01:00:00,295.14,Clouds,,,,
43785,2017-07-09,02:00:00,293.73,Clear,,,,
43786,2017-07-09,03:00:00,292.38,Clear,,,,
43787,2017-07-09,04:00:00,290.62,Clear,,,,
43788,2017-07-09,05:00:00,289.36,Clear,,,,
43789,2017-07-09,06:00:00,288.62,Clear,,,,
43790,2017-07-09,07:00:00,288.1,Clear,,,,
43791,2017-07-09,08:00:00,288.11,Clear,,,,
43792,2017-07-09,09:00:00,288.36,Clouds,,,,
43793,2017-07-09,10:00:00,288.34,Clouds,,,,
43794,2017-07-09,11:00:00,288.11,Clouds,,,,
43795,2017-07-09,12:00:00,290.15,Clouds,,,,
43796,2017-07-09,13:00:00,290.96,Clouds,,,,
43797,2017-07-09,14:00:00,291.38,Rain,0.9,,,
43798,2017-07-09,15:00:00,292.79,Clouds,,,,
43799,2017-07-09,16:00:00,294.38,Clouds,,,,
43800,2017-07-09,17:00:00,296.56,Clouds,,,,
43801,2017-07-09,18:00:00,296.97,Clouds,,,,
43802,2017-07-09,19:00:00,297.97,Clouds,,,,
43803,2017-07-09,20:00:00,298.58,Clouds,,,,
43804,2017-07-09,21:00:00,297.98,Clouds,,,,
43805,2017-07-09,22:00:00,297.75,Clouds,,,,
43806,2017-07-09,23:00:00,297.37,Clouds,,,,
43807,2017-07-10,00:00:00,296.97,Clouds,,,,
43808,2017-07-10,01:00:00,296.16,Clouds,,,,
43809,2017-07-10,02:00:00,295.35,Rain,0.3,,,
43810,2017-07-10,03:00:00,294.17,Rain,0.3,,,
43811,2017-07-10,04:00:00,293.21,Rain,0.3,,,
43812,2017-07-10,05:00:00,292.42,Rain,3.0,,,
43813,2017-07-10,05:00:00,292.42,Mist,3.0,,,
43814,2017-07-10,06:00:00,291.93,Rain,0.3,,,
43815,2017-07-10,07:00:00,291.42,Rain,0.3,,,
43816,2017-07-10,08:00:00,290.65,Clouds,,,,
43817,2017-07-10,09:00:00,290.66,Mist,,,,
43818,2017-07-10,10:00:00,290.89,Clouds,,,,
43819,2017-07-10,11:00:00,290.38,Clouds,,,,
43820,2017-07-10,12:00:00,291.96,Clouds,,,,
43821,2017-07-10,13:00:00,292.78,Rain,0.9,,,
43822,2017-07-10,14:00:00,293.58,Clouds,,,,
43823,2017-07-10,15:00:00,294.885,Clouds,,,,
43824,2017-07-10,16:00:00,296.19,Clouds,,,,
43825,2017-07-10,17:00:00,296.875,Clouds,,,,
43826,2017-07-10,18:00:00,297.56,Clear,,,,
43827,2017-07-10,19:00:00,297.16,Clouds,,,,
43828,2017-07-10,20:00:00,296.6555,Rain,0.9,,,
43829,2017-07-10,21:00:00,295.18,Rain,0.3,,,
43830,2017-07-10,22:00:00,295.17,Rain,0.3,,,
43831,2017-07-10,23:00:00,294.96,Clouds,,,,
43832,2017-07-11,00:00:00,294.56,Clouds,,,,
43833,2017-07-11,01:00:00,294.57,Clouds,,,,
43834,2017-07-11,02:00:00,293.96,Clouds,,,,
43835,2017-07-11,03:00:00,292.94,Mist,,,,
43836,2017-07-11,04:00:00,292.43,Mist,,,,
43837,2017-07-11,05:00:00,291.91,Mist,,,,
43838,2017-07-11,06:00:00,291.44,Mist,,,,
43839,2017-07-11,07:00:00,290.65,Mist,,,,
43840,2017-07-11,08:00:00,290.15,Fog,,,,
43841,2017-07-11,08:00:00,290.15,Mist,,,,
43842,2017-07-11,09:00:00,289.65,Fog,,,,
43843,2017-07-11,09:00:00,289.65,Mist,,,,
43844,2017-07-11,10:00:00,289.88,Fog,,,,
43845,2017-07-11,10:00:00,289.88,Mist,,,,
43846,2017-07-11,11:00:00,290.37,Fog,,,,
43847,2017-07-11,11:00:00,290.37,Mist,,,,
43848,2017-07-11,12:00:00,291.14,Fog,,,,
43849,2017-07-11,12:00:00,291.14,Mist,,,,
43850,2017-07-11,13:00:00,292.18,Mist,,,,
43851,2017-07-11,13:00:00,292.18,Fog,,,,
43852,2017-07-11,14:00:00,293.83,Mist,,,,
43853,2017-07-11,15:00:00,294.82,Mist,,,,
43854,2017-07-11,16:00:00,295.79,Mist,,,,
43855,2017-07-11,17:00:00,296.56,Clear,,,,
43856,2017-07-11,18:00:00,297.15,Clear,,,,
43857,2017-07-11,19:00:00,298.34,Clear,,,,
43858,2017-07-11,20:00:00,299.35,Clear,,,,
43859,2017-07-11,21:00:00,299.75,Clear,,,,
43860,2017-07-11,22:00:00,300.15,Clear,,,,
43861,2017-07-11,23:00:00,299.75,Clear,,,,
43862,2017-07-12,00:00:00,299.16,Clear,,,,
43863,2017-07-12,01:00:00,298.76,Clear,,,,
43864,2017-07-12,02:00:00,296.8,Haze,,,,
43865,2017-07-12,03:00:00,295.63,Clouds,,,,
43866,2017-07-12,04:00:00,295.37,Clouds,,,,
43867,2017-07-12,05:00:00,294.61,Clear,,,,
43868,2017-07-12,06:00:00,293.63,Clear,,,,
43869,2017-07-12,07:00:00,293.38,Clear,,,,
43870,2017-07-12,08:00:00,292.9,Mist,,,,
43871,2017-07-12,09:00:00,292.61,Mist,,,,
43872,2017-07-12,10:00:00,292.41,Clouds,,,,
43873,2017-07-12,11:00:00,291.15,Clouds,,,,
43874,2017-07-12,12:00:00,293.35,Mist,,,,
43875,2017-07-12,13:00:00,295.17,Mist,,,,
43876,2017-07-12,14:00:00,296.38,Clear,,,,
43877,2017-07-12,15:00:00,297.19,Mist,,,,
43878,2017-07-12,16:00:00,298.02,Mist,,,,
43879,2017-07-12,17:00:00,298.19,Mist,,,,
43880,2017-07-12,18:00:00,297.99,Mist,0.3,,,
43881,2017-07-12,18:00:00,297.99,Rain,0.3,,,
43882,2017-07-12,19:00:00,297.99,Clear,,,,
43883,2017-07-12,20:00:00,297.63,Rain,0.9,,,
43884,2017-07-12,20:00:00,297.63,Mist,0.9,,,
43885,2017-07-12,21:00:00,296.56,Mist,0.3,,,
43886,2017-07-12,21:00:00,296.56,Thunderstorm,0.3,,,
43887,2017-07-12,21:00:00,296.56,Rain,0.3,,,
43888,2017-07-12,22:00:00,296.17,Rain,0.9,,,
43889,2017-07-12,22:00:00,296.17,Mist,0.9,,,
43890,2017-07-12,22:00:00,296.17,Thunderstorm,0.9,,,
43891,2017-07-12,23:00:00,296.4,Rain,0.3,,,
43892,2017-07-12,23:00:00,296.4,Mist,0.3,,,
43893,2017-07-13,00:00:00,296.39,Mist,,,,
43894,2017-07-13,01:00:00,296.4,Mist,,,,
43895,2017-07-13,02:00:00,295.81,Mist,0.3,,,
43896,2017-07-13,02:00:00,295.81,Rain,0.3,,,
43897,2017-07-13,03:00:00,294.89,Rain,0.3,,,
43898,2017-07-13,03:00:00,294.89,Mist,0.3,,,
43899,2017-07-13,04:00:00,294.66,Mist,,,,
43900,2017-07-13,05:00:00,294.67,Clouds,,,,
43901,2017-07-13,06:00:00,293.4,Clouds,,,,
43902,2017-07-13,07:00:00,292.9,Clouds,,,,
43903,2017-07-13,08:00:00,291.92,Clouds,,,,
43904,2017-07-13,09:00:00,291.4,Mist,,,,
43905,2017-07-13,10:00:00,290.63,Clouds,,,,
43906,2017-07-13,11:00:00,289.65,Clouds,,,,
43907,2017-07-13,12:00:00,289.98,Mist,,,,
43908,2017-07-13,13:00:00,289.54,Rain,0.3,,,
43909,2017-07-13,13:00:00,289.54,Thunderstorm,0.3,,,
43910,2017-07-13,13:00:00,289.54,Mist,0.3,,,
43911,2017-07-13,14:00:00,289.37,Thunderstorm,,,,
43912,2017-07-13,14:00:00,289.37,Mist,,,,
43913,2017-07-13,15:00:00,289.17,Rain,0.3,,,
43914,2017-07-13,15:00:00,289.17,Mist,0.3,,,
43915,2017-07-13,16:00:00,289.16,Rain,0.3,,,
43916,2017-07-13,16:00:00,289.16,Mist,0.3,,,
43917,2017-07-13,17:00:00,289.36,Rain,0.3,,,
43918,2017-07-13,18:00:00,289.8,Rain,0.3,,,
43919,2017-07-13,18:00:00,289.8,Mist,0.3,,,
43920,2017-07-13,19:00:00,290.25,Rain,0.3,,,
43921,2017-07-13,20:00:00,290.76,Rain,0.3,,,
43922,2017-07-13,21:00:00,290.67,Rain,0.3,,,
43923,2017-07-13,22:00:00,290.75,Clouds,,,,
43924,2017-07-13,23:00:00,290.83,Clouds,,,,
43925,2017-07-14,00:00:00,290.79,Rain,0.3,,,
43926,2017-07-14,00:00:00,290.79,Mist,0.3,,,
43927,2017-07-14,01:00:00,290.79,Clouds,,,,
43928,2017-07-14,02:00:00,290.79,Drizzle,,,,
43929,2017-07-14,03:00:00,290.4,Drizzle,,,,
43930,2017-07-14,03:00:00,290.4,Mist,,,,
43931,2017-07-14,04:00:00,290.89,Clouds,,,,
43932,2017-07-14,05:00:00,290.63,Thunderstorm,0.3,,,
43933,2017-07-14,05:00:00,290.63,Rain,0.3,,,
43934,2017-07-14,06:00:00,290.4,Rain,0.3,,,
43935,2017-07-14,06:00:00,290.4,Mist,0.3,,,
43936,2017-07-14,07:00:00,290.41,Rain,3.0,,,
43937,2017-07-14,07:00:00,290.41,Mist,3.0,,,
43938,2017-07-14,08:00:00,290.65,Clouds,,,,
43939,2017-07-14,09:00:00,290.64,Clouds,,,,
43940,2017-07-14,10:00:00,290.62,Clouds,,,,
43941,2017-07-14,11:00:00,290.66,Clouds,,,,
43942,2017-07-14,12:00:00,291.15,Mist,,,,
43943,2017-07-14,13:00:00,291.15,Mist,,,,
43944,2017-07-14,14:00:00,291.74,Mist,,,,
43945,2017-07-14,15:00:00,292.15,Mist,,,,
43946,2017-07-14,16:00:00,293.35,Mist,,,,
43947,2017-07-14,17:00:00,293.8,Mist,,,,
43948,2017-07-14,18:00:00,294.36,Mist,,,,
43949,2017-07-14,19:00:00,296.37,Mist,,,,
43950,2017-07-14,20:00:00,297.96,Clear,,,,
43951,2017-07-14,21:00:00,298.4,Clouds,,,,
43952,2017-07-14,22:00:00,298.76,Clouds,,,,
43953,2017-07-14,23:00:00,297.72,Clouds,,,,
43954,2017-07-15,00:00:00,296.94,Clouds,,,,
43955,2017-07-15,01:00:00,295.56,Clear,,,,
43956,2017-07-15,02:00:00,294.14,Clear,,,,
43957,2017-07-15,03:00:00,293.62,Clouds,,,,
43958,2017-07-15,04:00:00,292.66,Clouds,,,,
43959,2017-07-15,05:00:00,292.15,Clear,,,,
43960,2017-07-15,06:00:00,291.91,Clouds,,,,
43961,2017-07-15,07:00:00,291.64,Clouds,,,,
43962,2017-07-15,08:00:00,291.38,Clouds,,,,
43963,2017-07-15,09:00:00,291.39,Clouds,,,,
43964,2017-07-15,10:00:00,291.14,Clouds,,,,
43965,2017-07-15,11:00:00,291.41,Clouds,,,,
43966,2017-07-15,12:00:00,291.54,Clouds,,,,
43967,2017-07-15,13:00:00,292.13,Clouds,,,,
43968,2017-07-15,14:00:00,293.33,Clouds,,,,
43969,2017-07-15,15:00:00,294.53,Clouds,,,,
43970,2017-07-15,16:00:00,296.15,Clouds,,,,
43971,2017-07-15,17:00:00,297.14,Clouds,,,,
43972,2017-07-15,18:00:00,297.37,Clouds,,,,
43973,2017-07-15,19:00:00,297.92,Clouds,,,,
43974,2017-07-15,20:00:00,298.33,Clouds,,,,
43975,2017-07-15,21:00:00,298.55,Clouds,,,,
43976,2017-07-15,22:00:00,298.95,Clear,,,,
43977,2017-07-15,23:00:00,298.36,Clouds,,,,
43978,2017-07-16,00:00:00,298.93,Clouds,,,,
43979,2017-07-16,01:00:00,297.93,Clouds,,,,
43980,2017-07-16,02:00:00,296.12,Clouds,,,,
43981,2017-07-16,03:00:00,294.37,Clouds,,,,
43982,2017-07-16,04:00:00,293.62,Clouds,,,,
43983,2017-07-16,05:00:00,292.84,Clear,,,,
43984,2017-07-16,06:00:00,291.12,Clear,,,,
43985,2017-07-16,07:00:00,291.38,Clouds,,,,
43986,2017-07-16,08:00:00,290.87,Clear,,,,
43987,2017-07-16,09:00:00,290.61,Clouds,,,,
43988,2017-07-16,10:00:00,290.36,Clouds,,,,
43989,2017-07-16,11:00:00,290.36,Clouds,,,,
43990,2017-07-16,12:00:00,291.95,Clear,,,,
43991,2017-07-16,13:00:00,293.57,Clouds,,,,
43992,2017-07-16,14:00:00,294.97,Clouds,,,,
43993,2017-07-16,15:00:00,296.56,Clear,,,,
43994,2017-07-16,16:00:00,296.74,Rain,0.3,,,
43995,2017-07-16,17:00:00,297.02,Rain,0.3,,,
43996,2017-07-16,18:00:00,296.78,Clouds,,,,
43997,2017-07-16,19:00:00,297.23,Thunderstorm,0.9,,,
43998,2017-07-16,19:00:00,297.23,Rain,0.9,,,
43999,2017-07-16,20:00:00,297.79,Thunderstorm,,,,
44000,2017-07-16,21:00:00,296.43,Thunderstorm,0.3,,,
44001,2017-07-16,21:00:00,296.43,Mist,0.3,,,
44002,2017-07-16,21:00:00,296.43,Rain,0.3,,,
44003,2017-07-16,22:00:00,295.64,Rain,0.3,,,
44004,2017-07-16,22:00:00,295.64,Thunderstorm,0.3,,,
44005,2017-07-16,23:00:00,295.18,Rain,0.3,,,
44006,2017-07-17,00:00:00,294.54,Thunderstorm,,,,
44007,2017-07-17,01:00:00,293.95,Rain,0.3,,,
44008,2017-07-17,02:00:00,293.55,Rain,0.3,,,
44009,2017-07-17,03:00:00,293.18,Clouds,,,,
44010,2017-07-17,04:00:00,293.15,Clouds,,,,
44011,2017-07-17,05:00:00,292.9,Mist,,,,
44012,2017-07-17,06:00:00,292.92,Mist,,,,
44013,2017-07-17,07:00:00,292.65,Mist,,,,
44014,2017-07-17,08:00:00,292.66,Mist,,,,
44015,2017-07-17,09:00:00,292.64,Mist,,,,
44016,2017-07-17,10:00:00,292.63,Clouds,,,,
44017,2017-07-17,11:00:00,292.63,Mist,,,,
44018,2017-07-17,12:00:00,292.5,Mist,,,,
44019,2017-07-17,12:00:00,292.5,Fog,,,,
44020,2017-07-17,13:00:00,293.16,Clouds,,,,
44021,2017-07-17,14:00:00,293.35,Clouds,,,,
44022,2017-07-17,15:00:00,294.53,Clouds,,,,
44023,2017-07-17,16:00:00,295.55,Clouds,,,,
44024,2017-07-17,17:00:00,296.36,Clouds,,,,
44025,2017-07-17,18:00:00,297.15,Clouds,,,,
44026,2017-07-17,19:00:00,296.94,Clear,,,,
44027,2017-07-17,20:00:00,297.75,Clouds,,,,
44028,2017-07-17,21:00:00,296.57,Clear,,,,
